,blob_hash,blob_bytes,blob_path,mime,language_guesslang,language_linguist,repo_name,basename,path_reversed,type
1801,006da2ce7133d3307a70577ffdf2c59cbc44bda3,414,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,rufus,_post-commit.sh,,sh
1802,006db3f861e2ab27cef142f250c86421f9f27e9b,3461,/ssd/swh-datasets/blobs-C,text/x-diff,C,Objective-C,openwrt,0234-bcm2835-sdhost-Reset-the-clock-in-task-context.patch,patches-4.4/brcm2708/linux/target,patch
1803,006db77b93e9fdfd84dc1b3ca518d30392f51452,11982,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Module Management System,openwrt,Makefile,image/brcm47xx/linux/target,
1804,006db87e5ff450770a83110cd15ce85854fc0bb8,1352,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,redis,redis_init_script,utils,
1805,006dc121932ed9ae7122b2e61ab21fe36c3633af,7062,/ssd/swh-datasets/blobs-C,text/x-c,Rust,C,bcc,deadlock.c,tools,c
1806,006dc4c6c03208490e6465b65e7a58ceb20647e7,16736,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darknet,convolutional_layer.c,src,c
1807,006dd0d134612eaec16655993b26740da3444871,465,/ssd/swh-datasets/blobs-C,text/plain,Shell,Shell,openwrt,platform.sh,upgrade/lib/base-files/oxnas/linux/target,sh
1808,006de90620b7687206529dff6a00b34521655de0,10568,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,config-5.15,imx/linux/target,15
1809,006df1c3a8e610d9a2fac44bbdd1d90952f4a4c8,4596,/ssd/swh-datasets/blobs-C,text/plain,Perl,TSX,openwrt,TDW8970.dts,dts/lantiq/linux/target,dts
1810,006e1ad34b048c2f326dc78718352955a1e91425,11617,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lua-nginx-module,ngx_http_lua_output.c,src,c
1811,006e26a94af811422ef34bd1853b67269fc0df17,6313,/ssd/swh-datasets/blobs-C,text/x-diff,Makefile,Makefile,openwrt,200-multicall.patch,patches/hostapd/package,patch
1812,006e424a92be6fbf6c13a1414d493b67403e61cb,11458,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,qmk_firmware,adb.c,,c
1813,006e6c501238d030ce9afd156cbcc4cf34a25174,31167,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tig,options.c,src,c
1814,006e7c76d53cda0f58000d2069eba6cfc2e8874e,29908,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,C,Tasmota,xdrv_23_zigbee_2a_devices_impl.ino,tasmota,ino
1815,006e8373a0ec8c527e7d3a266114cc8a558ee906,34944,/ssd/swh-datasets/blobs-C,text/plain,C#,C#,HandBrake,PictureSettingsViewModel.cs,ViewModels/HandBrakeWPF/CS/win,cs
1816,006eafa429b95ace7742d75a961246a2301632d4,3553,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,bcc,simulation.py,examples,py
1817,006ec096f7bcdc1e451f86250c99ccdc80134e13,24139,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,micropython,pyexec.c,runtime/shared,c
1818,006edca9a5f9e4c7d3d3abbed8bae908e8de3fd8,7502,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,tmux.c,,c
1819,006f093a8e25b622dbebdf4f1dfe594d4ea0a865,6032,/ssd/swh-datasets/blobs-C,text/x-c++,C,C,Tasmota,uDisplay.h,UDisplay/lib_display/lib,h
1820,006f1bcc454c074783ce6581eaa5238cb86ac372,1514,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,openwrt,02_network,uci-defaults/etc/base-files/lantiq/linux/target,
1821,006f1e68900f760d5b6fb2f3fc13c650598a1ea0,6819,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,heisenberg/handwired/keyboards,h
1822,006f27b26cb49eb3fea332363aa5b0f1312b852e,55354,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,config-2.6.26,generic-2.6/linux/target,26
1823,006f3930e9cbde933b68203b90b506e124b9a513,2657,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,556-ath9k_ani_revert.patch,patches/mac80211/kernel/package,patch
1824,006f4541681152baba33a4dd0c4b9dff3230c45f,3549,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,x86_64,config/uml/linux/target,
1825,006f481196eecf4208f3937d836352861ec62e0d,6743,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Python,HarmonyOS,questions.md,community,md
1826,006f4f156e1e085b056d8ea5a4a4637dbab1005f,28248,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,rendersub.c,libhb,c
1827,006f632528f72f35e13299dabfc3d3ecc5968aed,778,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,fallacy/keyboards,mk
1828,006f8059c6b8f64d9b7db104e31697ee1405bb01,415,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,openwrt,fonera20n,uci-defaults/etc/base-files/ramips/linux/target,
1829,006fa04bca97e9c316c9f3e967dffc14eb1e7157,8280,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,feature_macros.md,docs,md
1830,006fae44a6b8f9781a837a12735f764e3799427d,14540,/ssd/swh-datasets/blobs-C,text/x-c,C,C,goaccess,browsers.c,src,c
1831,006fc49d617b0bf35a4fcdfb61bb54b503e75a1b,4690,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,moduos.c,esp8266,c
1832,006fd0ebd742b7a42c9b73102727d8c086001faf,4375,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,modtime.c,unix,c
1833,006fe9d9b00f8ea4f018595d56dfdbe99694ea9c,3771,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,darwin-xnu,acpi.c,i386/osfmk,c
1834,006ff03c72c4082821c31c5318f87dff3e8d4cab,8721,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,config-2.6.33,ar71xx/linux/target,33
1835,007018835dbb6f2e44924f7e3c5c8ddcbfbbafdd,60695,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,netdata,netdata-installer.sh,,sh
1836,00701f8334d0ec2f7598df49adc91661909bb0fd,4796,/ssd/swh-datasets/blobs-C,text/x-diff,C,Perl,openwrt,0452-drm-vc4-Make-pageflip-completion-handling-more-robus.patch,patches-4.4/brcm2708/linux/target,patch
1837,007029434f167951d3eaf0adce2acff4f9041076,26576,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,Tasmota,en-GB.h,language/tasmota,h
1838,00703579e50a5902b9746c0e080ae6779cb0a98a,2632,/ssd/swh-datasets/blobs-C,text/x-diff,C++,Bikeshed,lede,950-0160-ARM-bcm2835-dt-Add-the-DSI-module-nodes-and-clocks.patch,patches-4.9/brcm2708/linux/target,patch
1839,00705a7bbf5b8c0eca04b1cf1e64a3cf17e7cfa4,1146,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,netifd/config/network/package,
1840,0070653500df1a2534653d68a6e770761b3a7269,2022,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,libui,progressbar.c,windows,c
1841,007066c62fd4f7f1181541810e887c5aac04cc15,30907,/ssd/swh-datasets/blobs-C,text/plain,SQL,Perl,timescaledb,timestamp.out,expected/test,out
1842,00706bc4194189a4c3ce259aaed9dc04a4892de1,6405,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,820-usb-0015-MLK-17380-4-usb-host-xhci-add-EH-SINGLE_STEP_SET_FEA.patch,patches-5.4/layerscape/linux/target,patch
1843,0070778d416760dc077a73ab5f36546142527f70,2125,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,libsodium,wasi-test-wrapper.sh,default/test,sh
1844,00707fb726d07f6b5c429de9543f8d9666326ad1,3507,/ssd/swh-datasets/blobs-C,image/png,Batchfile,Perl,Mailspring,2702.png,twitter/composer-emoji/images/static,png
1845,00708340a72e6786698736f970f5aa8e0c3f13c1,31028,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,qmk_firmware,usb.c,,c
1846,007086fee1a0d24a33814871c05a91b9f476b81f,1313,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,basic_table.c,long_distance_matching/contrib,c
1847,00709186ef05940b604ba42d2fac6650a35a567a,1002,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,500-serial_kludge.patch,patches-2.6.26/ar7/linux/target,patch
1848,0070db65c59cc8a06efd0b0a0a931aa1371f3224,14276,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,image/ipq40xx/linux/target,
1849,0070f37eb237e8be5bf9d6ad340f10a44ca71993,333,/ssd/swh-datasets/blobs-C,text/plain,Markdown,RUNOFF,curl,socks5-gssapi.d,cmdline-opts/docs,d
1850,0070f6402b0b05cf351d2acc09a25e5bf51bd2f3,14589,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,004_add_pci_support.patch,patches-2.6.27/brcm63xx/linux/target,patch
1851,0070fd61954333b84a85b78b1497f1fd4b21dc3f,7798,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,micropython,upip.py,tools,py
1852,0070fdcef2d4570553a012584ba2103174f76312,1204,/ssd/swh-datasets/blobs-C,image/png,XML,XML,Mailspring,message-reply-all@1x.png,message-list/images/static,png
1853,00711def4adb9c38722375602b60985124ba421b,9034,/ssd/swh-datasets/blobs-C,text/x-c,C,C,masscan,rawsock-arp.c,src,c
1854,0071312bf26ca9d4f6bc00895f42ab7e12292652,8521,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,0018-edma_v1-move-rx-napi-to-per-ring-implementation.patch,patches/qca-nss-dp/nss/qca/package,patch
1855,00713224b8b8eaa1eeac4915c29a65b3d5bdccd0,58243,/ssd/swh-datasets/blobs-C,text/x-c,C,C,brotli,encode.c,enc,c
1856,007138dd3c113fde02c99ef19b5b3449ee7bfb2a,4534,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,lvgl,README.md,,md
1857,00714ca8d05652253634b550f258888a774764b9,10913,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,mpconfigport.h,mimxrt/ports,h
1858,007155ecb5f62dfc8b9ed4c6fa83655548b60cd1,1480,/ssd/swh-datasets/blobs-C,text/plain,C,C,micropython,flash.h,stmhal,h
1859,00716b29d97abd5be51475faca9f239cd3e1c9b0,10998,/ssd/swh-datasets/blobs-C,text/x-c,C,C,skynet,ltls.c,lualib-src,c
1860,00717a70e7d171c73bdb87f2b1bd89cf61eeca92,318,/ssd/swh-datasets/blobs-C,text/x-python,Python,Frege,micropython,subclass_native_buffer.py,basics/tests,py
1861,00717afcd866fb80c2c63daa8bc8ce03814fdc31,5413,/ssd/swh-datasets/blobs-C,text/x-diff,C++,Makefile,openwrt,200-no_debug.patch,patches/madwifi/package,patch
1862,0071a5fe529820f643dabf5ec9aff4479b76a226,1197,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,mimikatz,kuhl_m_kernel.h,modules/mimikatz,h
1863,0071ac07760e29e9e34d7f05762f718877ede663,760,/ssd/swh-datasets/blobs-C,text/plain,PowerShell,OpenStep Property List,HandBrake,classes.nib,SUUpdateAlert.nib/de.lproj/Resources/A/Versions/Sparkle.framework/macosx,nib
1864,0071ae65669650e8d14a3963008d70c3f71ff1c5,6582,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,connection.c,remote/src/test/tsl,c
1865,0071c0aa406852353fee5982278079d0cab95a61,47856,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,redis.h,src,h
1866,0071c7f9eee4e1c43307abdd3c4e11522003f0e2,3903,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,config.c,swaybar,c
1867,0071d4fcc72b69884235de5fe1a0d2dda179e2f1,439,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,micropython,micropython.mk,cppexample/usercmodule/examples,mk
1868,0071e38d14584fde0b21cf3f0b2f0af3b9aba4d8,95212,/ssd/swh-datasets/blobs-C,text/plain,Markdown,C,Tasmota,_changelog.ino,sonoff,ino
1869,0071ebda41215b5e39faade0eb1fae298b4e4b58,3223,/ssd/swh-datasets/blobs-C,text/plain,Makefile,DIGITAL Command Language,openwrt,modules.mk,x86/linux/target,mk
1870,0071f129309e7b70b9a30336b781567908589640,178203,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nnn,nnn.c,src,c
1871,0071f7ef6cb1b40df327a20a2e3fb27b720b8a9f,904,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,ijkplayer,Android.mk,ijkmedia,mk
1872,0071ff746a2e4a8e3bfe33f15892c5c408a9b7bf,368,/ssd/swh-datasets/blobs-C,text/plain,Batchfile,Roff,rufus,msg.txt,mbr/res,txt
1873,00722ddbd1d466d7656030bf14f548f11a2919f8,40864,/ssd/swh-datasets/blobs-C,text/plain,CSV,RUNOFF,redis,Changelog,,
1874,00723d832426e34b5753c197dd0183037db8f5db,1859,/ssd/swh-datasets/blobs-C,text/plain,CMake,Promela,libuv,test-list.h,test,h
1875,00726a02f4cfa0f69875d417f7c52198514edb49,702,/ssd/swh-datasets/blobs-C,application/json,JSON,JSONLD,qmk_firmware,info.json,macro/kiwikeebs/keyboards,json
1876,007284b6848f9f59dda02486390c1b68b0357b88,30832,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_mail_proxy_module.c,mail/src,c
1877,007289fc7902cae21bff03e5076c13cf300b6d2f,576,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,chimera65/cannonkeys/keyboards,mk
1878,00729301565954441fed9209d77fb374dad1b34e,489,/ssd/swh-datasets/blobs-C,text/plain,Elixir,Python,micropython,partitions-ota.csv,esp32/ports,csv
1879,007299b703d3bb6e6c7039cc4d9e342f9eb5f8d8,3414,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,obs-studio,aja-output.hpp,aja/plugins,hpp
1880,0072adb725d4170207368baa8a2fac6dc7107d9b,722,/ssd/swh-datasets/blobs-C,text/x-c,C,Chapel,C,stooge_sort.c,sorting,c
1881,0072bbb0e10d1f552abf0dc71a3bc05422bcbc38,232,/ssd/swh-datasets/blobs-C,text/plain,Python,Easybuild,lvgl,index.rst,table/widgets/examples,rst
1882,0072bfaca98d98f484d66816d09954948c14c070,70547,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,network_agent.c,net/bsd,c
1883,0072c4197a6f56ccf56e9b52990df89553eade46,28616,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,kxld_sym.c,kxld/libkern,c
1884,0072ccfb672d2222aee0031a20ee16c5294b20b0,698,/ssd/swh-datasets/blobs-C,image/png,CSV,Shell,HandBrake,picture.png,PNG/v1/Icons/graphics,png
1885,0072f7e2b16c24ea1b2a3f6b2fe664ae2e302e4c,1851,/ssd/swh-datasets/blobs-C,text/x-c,Perl,Perl,lede,danube_siemens_gigaset-sx76x.dts,lantiq/dts/boot/mips/arch/files-4.19/lantiq/linux/target,dts
1886,00730f6a7d14e881a82148b360902c643b084b2e,2292,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,audit_klib.h,bsm/bsd,h
1887,00731da5740ebce49fa2fb2e92ea4b563b86eb64,15084,/ssd/swh-datasets/blobs-C,text/x-c,C,C,esp8266_deauther,wifi.h,esp8266_deauther,h
1888,00732537b8a2de1c72aac9ec6027c2b22a01df8d,1716547,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,JavaScript,raylib,text_raylib_fonts.js,text/web/examples/docs,js
1889,00735a15a27093207bb03767086b9cd7ce327c70,12381,/ssd/swh-datasets/blobs-C,text/x-java,JavaScript,TSX,Mailspring,thread-toolbar-buttons.jsx,lib/thread-list/internal_packages/app,jsx
1890,007364518110f4444e18b8840c905df3c20e47c3,415,/ssd/swh-datasets/blobs-C,text/plain,Makefile,KakouneScript,openwrt,zbt.mk,profiles/mt7621/ramips/linux/target,mk
1891,00738384418d8d3c124125f36ceb7c3fabe86485,505,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Perl,nginx-rtmp-module,README,,
1892,007386ef2b3d3e22887fc8848945872d1b1ea748,20491,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HarmonyOS,test1.c,test/MQTTPacket/mqtt/connectivity/components/Huawei_LiteOS,c
1893,007395c13febe247bbb1787bef5ff51436204b7b,336439,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nuklear,zahnrad.c,,c
1894,0073b1706371bc7617f5c9c3ea869eb782565f2c,29160,/ssd/swh-datasets/blobs-C,text/html,HTML,HTML,Tasmota,functions_t.html,html/doxygen/docs/IRremoteESP8266-2.7.13/lib_basic/lib,html
1895,0073b4f492525c1a3e49e5db55c09d05bd935321,2648,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,README.md,pcewing/users,md
1896,0073ba708d8a3daa8880e6445b44d84aa5211ced,5793,/ssd/swh-datasets/blobs-C,text/plain,TeX,Roff,micropython,framebuf.rst,library/docs,rst
1897,0073c252f5f1562a5c02db2bdb77ade2f704cac0,656,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,readme.md,v1_3/evk/handwired/keyboards,md
1898,0073dba3c222308cf4b44b5418010068aed1a0f3,22106,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_http_ssl_module.c,modules/http/src,c
1899,00741ca490c1d4dd1ba7522e522111270b093672,60,/ssd/swh-datasets/blobs-C,text/plain,INI,Fluent,obs-studio,gd-GB.ini,locale/data/linux-alsa/plugins,ini
1900,00742818f156f1088bcd579cda6e73fd60c0c070,3424,/ssd/swh-datasets/blobs-C,application/json,Julia,Jupyter Notebook,qmk_firmware,keymap.json,default/keymaps/venus/dgk6x/durgod/keyboards,json
1901,00742aedac49fcd7b88d6a967730cd017d671b07,3013,/ssd/swh-datasets/blobs-C,text/x-c,C++,SQL,Tasmota,ir_GlobalCache_test.cpp,test/IRremoteESP8266/IRremoteESP8266/lib_basic/lib,cpp
1902,00742ca415e7714b17f5520852a44c75be372483,16297,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,TSX,Mailspring,week-view.jsx,nylas-calendar/components/src,jsx
1903,007440bd2959eaa9dffcd70b052905b98178ae2d,7004,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,fileio.h,programs,h
1904,00745f1c9b51c75f8a34fafe4383ef12bb35658b,6872,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,120-phy-move-fixed_phy-MII-register-generation-to-a-libr.patch,patches-4.4/mvebu/linux/target,patch
1905,00747361851a64f1d22b16a5b75ef9bb96f27838,898,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Perl,curl,test1456,data/tests,
1906,007477e836a5e069ff2132f215b2e9f49dd58bf1,368,/ssd/swh-datasets/blobs-C,text/x-diff,Batchfile,Makefile,openwrt,005-cmdline_setup.patch,patches-2.6.24/rdc/linux/target,patch
1907,0074ab164d1d782795395263618b00f67a13383d,7829,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,keymap_common.h,quantum,h
1908,0074cf3eddbd22d442d7fe8e827a3a111c7ace83,24381,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,image/brcm47xx/linux/target,
1909,0074e6af19c959b8f8f15711f75fb04c4d47b504,569,/ssd/swh-datasets/blobs-C,text/x-c,Dart,GLSL,raylib,color_mix.fs,glsl100/shaders/resources/shaders/examples,fs
1910,0074e827a48ca26b7ca9cc4bbdf196478ecd975d,23813,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libsodium,xchacha20.c,default/test,c
1911,0074eeeb84128600e33f046775b6aeeefe482a97,9658,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,HandBrake,hbsign,macosx,
1912,00750dd64ab8d532ab2fe03db66f91a6fdf99034,165454,/ssd/swh-datasets/blobs-C,text/troff,Go,Roff,tmux,tmux.1,,1
1913,00750edc07d6415dcc07ae0351e9397b0222b7ba,2,/ssd/swh-datasets/blobs-C,text/plain,INI,XML,darwin-xnu,version.minor,conf/bsd,minor
1914,0075135c89019c466952febc42215ad5dccd5a8a,32350,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,CoffeeScript,Mailspring,nylas-env.coffee,src,coffee
1915,0075138ce8efe0800b72e55ba4a92df8e8ddf55e,44668,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Perl,netdata,README.md,,md
1916,00751747bd4e0a035979fb8b3d368257a4cda1b4,82083,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,raylib,raylib_parser.c,parser,c
1917,007547ca89fa44ded0a410abce4e6a7585235883,69876,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,raylib,textures.c,src,c
1918,00755a5e2ea85da98cebea0b5e9f24ff1a3c551a,5341,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,qmk_firmware,news.c,protocol/tmk_core,c
1919,00756b4c9d6f7a4ee57681f81accf2301021a777,1653,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,vfs_posix.h,extmod,h
1920,007582a5fda4466e33b91318959f154547b5a892,8382,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Rich Text Format,curl,Makefile.am,data/tests,am
1921,0075a02be663ceb75ec95e0876021edb02eca0ed,82086,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,libuv,test-fs.c,test,c
1922,0075a206362510db5052981c6aee12d2b4186fad,15317,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,fs.mk,modules/kernel/package,mk
1923,0075f44ef3a6b28f7bfb09c83c504a4fbb1e5e63,256,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,JavaScript,Mailspring,onboarding-actions.coffee,lib/onboarding/internal_packages,coffee
1924,00760c9352635fcf92cce207ab243a0be9a4206f,12129,/ssd/swh-datasets/blobs-C,text/x-c,Assembly,C,darwin-xnu,caches_asm.s,arm64/osfmk,s
1925,00761065d0e93e08c6fc7b83f618f4b0f34e2e86,1387,/ssd/swh-datasets/blobs-C,text/plain,XML,VCL,curl,test844,data/tests,
1926,007614c1dd7d93e9830c4269eb801e483d60a8b6,171940,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,server.h,src,h
1927,007615c1bf318f0499e2f2ab3597153924f627a1,16390,/ssd/swh-datasets/blobs-C,text/x-c++,C,C++,Tasmota,xdrv_23_zigbee_4a_nano_fs.ino,tasmota,ino
1928,00761b056f8220edd8f887539ea1976cc1af4543,29619,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Perl,The-Art-Of-Programming-By-July,03.04.md,zh/ebook,md
1929,007645073a5f40fa851d537fd02da22ecf4f5021,38502,/ssd/swh-datasets/blobs-C,text/x-c,C,C,Tasmota,IRremoteESP8266.h,src/IRremoteESP8266-2.7.8.10/lib,h
1930,007662affdaa756a39c9f072662d028da0e9c998,4284,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,Tasmota,xsns_01_counter.ino,sonoff,ino
1931,007669456e6acc01851d326a2281adf205da1ecc,163196,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,sys_fs_cgroup.c,cgroups.plugin/collectors,c
1932,0076718fcb0a6a5f11b9a22f84c68571d65cfd53,8037,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,keymap.c,bliss/keymaps/hotdox/keyboards,c
1933,00767f076ab82a92f4725fbbe415771ba5b8150b,42900,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darknet,parser.c,src,c
1934,007685863e78352042e0586cd12051ea1b5cdd33,11147,/ssd/swh-datasets/blobs-C,text/x-c,C,X BitMap,Tasmota,tasmota_ca.ino,tasmota,ino
1935,0076868f08ba581ea864e10f105c70a616190846,6514,/ssd/swh-datasets/blobs-C,text/x-java,TypeScript,TypeScript,Mailspring,activity-list-spec.jsx,specs/activity-list/internal_packages/app,jsx
1936,00769699662b3f39d53f85669f37a818350d2ad8,9643,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,lvgl,style_api_gen.py,scripts,py
1937,00769d9380306036a03b3e1cd7f24f6ec83d1b84,705,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,paraluman.c,paraluman/nightly_boards/keyboards,c
1938,0076b6d20d101f7e640223024f146d8918603368,1125,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,kernel-version.mk,include,mk
1939,0076bf77950c0ef81b3aca6c4b7859f4a3c07323,2998,/ssd/swh-datasets/blobs-C,text/x-c,C++,JavaScript,qmk_firmware,layer_stack.c,common,c
1940,0076c147e1c5305a965640e59b5373017df89887,37099,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,emitbc.c,py,c
1941,0076c67a22b18fd783d0af2fb034f267d0536f51,1326,/ssd/swh-datasets/blobs-C,text/plain,INI,TextMate Properties,obs-studio,pl-PL.ini,locale/data/win-dshow/plugins,ini
1942,0076d84729b156383112c29af6bb40f5d928bd8a,1441,/ssd/swh-datasets/blobs-C,text/plain,INI,Shell,memcached,memcached.service,scripts,service
1943,0076da3dc800c1b72f4457a78a02eecf37faa9ff,4174,/ssd/swh-datasets/blobs-C,text/x-c,C,SQL,qmk_firmware,keymap.c,ansi_blocker/keymaps/mb65s/mechbrewery/keyboards,c
1944,0076db28995a25397c4482525d41be116befe786,4889,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,120-compex_support.patch,patches-2.6.26/ixp4xx/linux/target,patch
1945,0076df262693ab8f599f7da798282b5a1a6527ff,13281,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,vfs_fat.c,extmod,c
1946,0076e947241651a3ca1fc47023eca9f04606c3a7,14293,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_http_referer_module.c,modules/http/src,c
1947,0076f49ce7ffc641206727adc8c324aa09bab66e,1937,/ssd/swh-datasets/blobs-C,text/x-c,Assembly,Unix Assembly,darwin-xnu,__gettimeofday.s,custom/libsyscall,s
1948,0076f52e4d0cf434e0c7665ada71fe137e658290,456,/ssd/swh-datasets/blobs-C,text/plain,INI,TextMate Properties,obs-studio,es-ES.ini,locale/data/mac-avcapture/plugins,ini
1949,007703e117fce2a5e2fab6534a3e7e8b545b8d9e,530,/ssd/swh-datasets/blobs-C,text/x-c,C,Nit,curl,lib519.c,libtest/tests,c
1950,00771044cedd2d2c3818fe253ab06cd0632d1dc4,311,/ssd/swh-datasets/blobs-C,image/png,INI,LabVIEW,darknet,45_6.png,labels/data,png
1951,0077131fcd4c7281e60f05239bae3972443962e5,1492,/ssd/swh-datasets/blobs-C,text/x-c,C,C,stb,resample_test.cpp,tests,cpp
1952,00771a08541b0d8185f5de0fb48bc6574200ec42,3988,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,obs-studio,platform-windows.c,util/libobs,c
1953,0077369844f5ef198ca6c20952dd899f59e3ef4c,874,/ssd/swh-datasets/blobs-C,text/x-diff,Makefile,Makefile,openwrt,005-build_only_libs.patch,patches/elfutils/libs/package,patch
1954,00774c17929c7455417a569da1dbe05970f55423,625,/ssd/swh-datasets/blobs-C,text/plain,Python,Markdown,openwrt,Config.in,wlcompat/package/linux/target/openwrt,in
1955,0077754ce279f43ca7c936372a29bee4850b558b,102010,/ssd/swh-datasets/blobs-C,text/plain,Assembly,Wget Config,openwrt,config-2.6.39,generic/linux/target,39
1956,00779cfa320e54cb33049d193948bac64d6cea6d,772,/ssd/swh-datasets/blobs-C,text/x-c,Dart,GLSL,raylib,fog.vs,glsl330/shaders/resources/shaders/examples,vs
